Rk,Unnamed: 1,Age,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19,OBPM,DBPM,BPM,VORP,Year,Team,Percent_VORP,TOV%,USG%,Unnamed: 16,Unnamed: 21,3PAr,Unnamed: 17,Unnamed: 22
10,Greg Stiemsma,26,19,143,14.3,0.6779999999999999,0.33299999999999996,7.7,25.7,17.0,5.7,1.5,6.2,,0.3,0.3,0.6,0.19699999999999998,,-2.0,4.6,2.6,0.2,2012,BOS,0.04545454545454544,16.2,8.4,,,0.0,,
8,Keyon Dooling,31,20,212,9.9,0.5579999999999999,0.063,1.2,7.0,4.2,11.1,1.5,1.5,,0.3,0.3,0.5,0.11900000000000001,,-1.2,2.7,1.5,0.2,2012,BOS,0.04545454545454544,5.7,12.1,,,0.583,,
7,Lucious Harris,33,11,182,12.5,0.483,0.36700000000000005,6.8,7.3,7.1,10.6,2.1,0.4,,0.3,0.2,0.5,0.129,,-0.3,1.4,1.1,0.1,2004,NJN,0.04545454545454544,8.1,16.0,,,0.245,,
4,Ray Allen,36,18,616,10.0,0.514,0.26899999999999996,1.6,12.3,7.1,5.0,1.5,0.3,,0.2,0.8,1.0,0.077,,-1.1,0.4,-0.7,0.2,2012,BOS,0.04545454545454544,8.3,16.2,,,0.551,,
6,Fred VanVleet,24,24,592,10.5,0.534,0.187,1.5,6.3,3.9,15.7,1.5,1.0,,0.4,0.7,1.1,0.09,,-0.7,0.8,0.1,0.3,2019,TOR,0.044776119402985065,10.5,15.3,,,0.59,,
10,Vincent Askew,26,12,103,20.9,0.606,0.561,10.7,10.9,10.8,15.1,0.5,0.7,,0.3,0.0,0.4,0.171,,4.5,-0.4,4.1,0.2,1993,SEA,0.04444444444444445,12.0,24.9,,,0.0,,
6,Jaren Jackson,31,17,345,12.1,0.512,0.099,2.2,11.5,7.2,10.2,2.1,0.0,,0.0,0.6,0.6,0.084,,-0.5,1.0,0.5,0.2,1999,SAS,0.04444444444444445,12.8,22.5,,,0.6559999999999999,,
5,Damon Stoudamire,26,16,447,12.1,0.488,0.17800000000000002,2.3,9.6,6.0,23.6,1.0,0.7,,0.4,0.4,0.8,0.084,,-0.1,-0.2,-0.3,0.2,2000,POR,0.044444444444444446,11.5,18.0,,,0.222,,
7,Detlef Schrempf,37,15,276,13.3,0.5479999999999999,0.8390000000000001,4.6,19.7,12.2,18.2,0.8,0.0,,0.5,0.3,0.8,0.132,,0.3,1.0,1.3,0.2,2000,POR,0.044444444444444446,16.4,16.2,,,0.107,,
4,Chris Ford,32,17,507,9.9,0.49,0.171,3.0,6.7,4.9,12.5,1.4,0.1,,0.4,0.5,0.9,0.083,,0.1,-0.3,-0.2,0.2,1981,BOS,0.04444444444444444,10.8,14.6,,,0.171,,
9,Gerald Henderson,25,16,228,14.3,0.504,0.14,5.1,7.0,6.1,16.8,2.2,0.7,,0.3,0.3,0.6,0.11800000000000001,,1.6,0.6,2.2,0.2,1981,BOS,0.04444444444444444,11.6,19.1,,,0.012,,
10,Todd MacCulloch,25,18,109,24.3,0.66,0.263,17.4,12.8,15.1,7.6,0.0,2.2,,0.5,0.0,0.5,0.23399999999999999,,5.2,-0.3,4.8,0.2,2001,PHI,0.04444444444444444,8.6,19.5,,,0.0,,
8,Raja Bell,24,15,124,13.1,0.513,0.519,3.6,8.4,6.0,9.3,6.7,0.0,,0.1,0.2,0.3,0.11599999999999999,,-3.3,6.7,3.4,0.2,2001,PHI,0.04444444444444444,13.1,14.1,,,0.29600000000000004,,
6,Jumaine Jones,21,23,447,11.9,0.473,0.168,8.7,12.7,10.7,6.4,1.2,1.9,,0.3,0.3,0.6,0.068,,-0.4,-0.1,-0.5,0.2,2001,PHI,0.04444444444444444,9.4,15.2,,,0.256,,
7,Steven Adams,20,18,331,11.0,0.635,0.511,8.0,16.9,12.7,1.9,0.2,5.4,,0.3,0.4,0.7,0.099,,-1.7,1.5,-0.2,0.2,2014,OKC,0.04347826086956523,15.4,9.0,,,0.0,,
9,Lou Amundson,29,11,94,12.3,0.527,0.261,7.5,20.8,14.2,3.7,1.2,4.4,,0.1,0.2,0.2,0.11699999999999999,,-2.2,2.4,0.2,0.1,2012,IND,0.04347826086956522,13.5,14.6,,,0.0,,
6,Marc Iavaroni,31,11,137,10.7,0.626,0.483,4.5,11.0,8.0,15.0,0.7,0.9,,0.2,0.1,0.4,0.125,,-2.3,2.4,0.1,0.1,1988,UTA,0.04347826086956522,14.6,13.2,,,0.0,,
5,Jason Collins,24,20,529,10.6,0.496,0.67,10.7,16.6,13.6,5.0,1.3,1.8,,0.6,0.9,1.5,0.136,,-2.1,1.4,-0.7,0.2,2003,NJN,0.04347826086956522,13.3,11.6,,,0.022000000000000002,,
3,Joakim Noah,29,12,395,12.0,0.40700000000000003,0.263,12.8,23.7,18.3,15.0,1.3,2.8,,0.0,0.8,0.8,0.095,,-1.8,0.7,-1.1,0.1,2015,CHI,0.04347826086956522,19.1,12.1,,,0.0,,
10,Adam Keefe,28,10,101,17.3,0.637,0.16699999999999998,8.5,19.2,14.0,6.1,2.2,2.6,,0.1,0.2,0.3,0.147,,-0.5,2.4,1.9,0.1,1999,UTA,0.04347826086956522,19.9,19.1,,,0.0,,
2,Klay Thompson,22,12,495,10.1,0.515,0.034,2.1,9.9,6.2,7.0,1.2,1.1,,0.1,0.3,0.4,0.042,,-1.3,0.1,-1.2,0.1,2013,GSW,0.04347826086956522,12.0,18.1,,,0.33899999999999997,,
6,Taj Gibson,29,12,276,14.3,0.522,0.41700000000000004,10.1,16.0,13.1,7.3,0.8,3.5,,0.3,0.4,0.8,0.132,,-1.0,0.2,-0.8,0.1,2015,CHI,0.04347826086956522,11.4,15.9,,,0.0,,
7,Joe Kleine,33,10,167,13.2,0.583,0.0,5.7,15.5,10.8,7.7,1.5,1.4,,0.2,0.1,0.3,0.099,,-1.9,1.2,-0.7,0.1,1995,PHO,0.043478260869565216,10.0,16.1,,,0.037000000000000005,,
5,Kevin Grevey,24,21,584,13.6,0.502,0.317,4.2,6.3,5.3,10.6,0.9,0.3,,0.6,0.5,1.1,0.09300000000000001,,0.9,-1.6,-0.7,0.2,1978,WSB,0.043478260869565216,12.0,24.5,,,,,
4,Dan Majerle,29,10,307,9.7,0.509,0.233,3.1,8.5,5.9,7.7,2.4,0.8,,0.2,0.2,0.4,0.057999999999999996,,-0.2,0.1,-0.1,0.1,1995,PHO,0.043478260869565216,10.1,13.0,,,0.603,,
9,Greg Ballard,23,19,243,13.2,0.457,0.6509999999999999,11.0,22.0,16.4,9.2,1.7,0.7,,0.2,0.4,0.6,0.122,,0.7,0.5,1.2,0.2,1978,WSB,0.043478260869565216,14.7,15.2,,,,,
8,Larry Wright,23,21,402,13.6,0.491,0.153,1.7,6.1,3.9,23.7,2.0,0.3,,0.4,0.5,0.9,0.106,,0.1,0.2,0.4,0.2,1978,WSB,0.043478260869565216,12.6,19.3,,,,,
6,Howard Eisley,25,20,366,11.3,0.428,0.10400000000000001,1.4,11.3,6.6,39.4,1.8,1.1,,-0.4,0.6,0.2,0.025,,-0.4,0.6,0.2,0.2,1998,UTA,0.042553191489361694,19.2,21.7,,,0.21600000000000003,,
8,Elden Campbell,22,14,138,16.6,0.639,0.395,7.2,18.3,12.8,3.6,2.3,3.7,,0.2,0.2,0.4,0.14300000000000002,,-0.4,3.1,2.7,0.2,1991,LAL,0.042553191489361694,11.9,16.6,,,0.0,,
7,Mike Miller,31,23,368,12.0,0.578,0.111,3.0,15.8,9.6,7.5,1.3,0.4,,0.6,0.4,1.0,0.136,,0.8,0.7,1.5,0.3,2012,MIA,0.04225352112676056,10.4,15.1,,,0.758,,
3,Byron Scott,25,18,608,13.0,0.555,0.319,4.1,7.0,5.7,12.3,1.5,0.4,,0.9,0.7,1.5,0.11900000000000001,,-0.3,-0.4,-0.7,0.2,1987,LAL,0.04166666666666668,9.5,17.9,,,0.162,,
2,Steve Smith,27,10,421,12.3,0.551,0.532,3.7,7.3,5.7,7.9,0.5,0.2,,0.5,0.1,0.6,0.07,,0.3,-1.0,-0.7,0.1,1997,ATL,0.04166666666666667,14.0,23.1,,,0.396,,
7,Mike Dunleavy,28,11,174,11.3,0.431,0.2,1.8,5.5,3.8,31.0,2.3,0.3,,0.0,0.1,0.2,0.049,,-0.4,-0.4,-0.8,0.1,1983,SAS,0.04166666666666667,16.5,18.5,,,0.462,,
6,Alan Henderson,24,10,136,16.3,0.638,0.765,10.5,18.5,14.8,0.0,0.4,1.8,,0.4,0.1,0.5,0.17,,-0.5,1.6,1.1,0.1,1997,ATL,0.04166666666666667,13.3,18.8,,,0.0,,
7,Eldridge Recasner,29,10,121,8.2,0.525,0.308,3.2,7.6,5.5,13.5,0.9,0.0,,0.0,0.0,0.1,0.026000000000000002,,-0.9,0.8,-0.1,0.1,1997,ATL,0.04166666666666667,19.2,14.7,,,0.423,,
7,Frank Brickowski,30,10,161,15.4,0.604,0.48100000000000004,11.1,18.0,14.6,8.8,2.3,0.4,,0.2,0.3,0.4,0.132,,-1.0,1.5,0.5,0.1,1990,SAS,0.04166666666666667,18.6,19.8,,,0.0,,
7,Billy Paultz,30,13,299,12.6,0.434,0.413,7.9,24.8,16.3,12.3,0.6,2.2,,0.1,0.3,0.5,0.076,,-0.5,0.4,0.0,0.1,1979,SAS,0.041666666666666664,12.9,14.1,,,,,
5,Mike Green,27,14,350,11.7,0.446,0.184,9.9,10.9,10.4,4.0,1.7,5.2,,0.0,0.4,0.4,0.055999999999999994,,-2.3,1.1,-1.2,0.1,1979,SAS,0.041666666666666664,12.7,15.7,,,,,
8,Beno Udrih,32,10,175,14.8,0.485,0.16399999999999998,2.5,10.3,6.3,21.2,1.5,0.0,,0.2,0.1,0.3,0.09,,0.0,0.5,0.4,0.1,2015,MEM,0.041666666666666664,4.9,21.5,,,0.21899999999999997,,
7,Rik Smits,33,22,461,17.2,0.537,0.193,6.3,13.5,10.0,9.1,1.2,3.1,,0.6,0.4,1.0,0.102,,-1.2,0.7,-0.6,0.2,2000,IND,0.04081632653061225,10.7,25.9,,,0.005,,
6,Kyle Lowry,22,13,254,10.5,0.45,0.49200000000000005,3.9,13.5,8.9,20.1,2.6,0.3,,-0.1,0.3,0.2,0.04,,-2.9,2.0,-0.9,0.1,2009,HOU,0.04,18.2,17.7,,,0.254,,
4,Randy Wittman,28,12,344,13.4,0.5479999999999999,0.057,3.1,6.1,4.5,18.0,1.0,0.2,,0.4,0.0,0.5,0.064,,-0.1,-0.7,-0.8,0.1,1988,ATL,0.04,9.4,17.6,,,0.0,,
6,Quinton Ross,24,12,294,11.1,0.575,0.21899999999999997,3.5,8.7,6.3,4.5,1.2,2.1,,0.3,0.3,0.6,0.098,,-2.0,1.9,-0.2,0.1,2006,LAC,0.04,10.1,13.7,,,0.0,,
6,Dan Issel,36,15,325,15.2,0.516,0.302,4.3,14.3,8.9,11.0,1.6,0.9,,0.4,0.3,0.7,0.10800000000000001,,0.1,-0.9,-0.8,0.1,1985,DEN,0.04,6.7,22.3,,,0.006,,
8,Von Wafer,23,13,181,14.5,0.521,0.239,0.0,7.6,3.9,10.1,0.6,0.4,,0.0,0.1,0.2,0.040999999999999995,,0.5,-0.6,0.0,0.1,2009,HOU,0.04,9.8,29.9,,,0.239,,
3,Otis Birdsong,28,11,387,10.1,0.435,0.281,1.9,6.0,3.8,17.7,2.5,0.2,,-0.3,0.6,0.3,0.04,,-0.8,-0.2,-1.0,0.1,1984,NJN,0.04,10.3,22.5,,,0.006,,
7,Anthony Mason,25,12,288,10.3,0.542,0.6509999999999999,11.7,20.6,16.1,5.4,0.4,2.0,,0.2,0.5,0.8,0.13,,-1.4,1.5,0.1,0.1,1992,NYK,0.04,16.6,10.7,,,0.0,,
4,Elston Turner,25,15,358,11.1,0.516,0.18600000000000003,8.4,13.9,10.9,15.3,2.1,0.2,,0.1,0.4,0.5,0.062,,-1.6,0.4,-1.2,0.1,1985,DEN,0.04,19.1,14.3,,,0.02,,
8,Darrell Arthur,22,13,201,14.8,0.49700000000000005,0.2,7.8,8.8,8.3,6.4,1.9,5.0,,0.0,0.2,0.3,0.062,,-1.9,1.0,-0.9,0.1,2011,MEM,0.04,11.5,23.7,,,0.012,,
8,Darwin Cook,25,11,185,11.0,0.43799999999999994,0.293,4.5,6.7,5.5,27.0,3.9,0.0,,-0.3,0.4,0.1,0.023,,-0.6,0.6,-0.1,0.1,1984,NJN,0.04,18.5,25.0,,,0.159,,
5,Tony Allen,29,13,350,10.7,0.479,0.406,4.8,7.7,6.2,9.3,3.8,1.2,,-0.2,0.4,0.2,0.03,,-3.1,2.2,-0.9,0.1,2011,MEM,0.04,16.8,18.6,,,0.069,,
7,Antoine Carr,26,12,210,13.4,0.546,0.20600000000000002,6.7,16.9,11.7,10.0,1.0,5.3,,0.2,0.2,0.4,0.08199999999999999,,-1.9,1.8,-0.2,0.1,1988,ATL,0.04,11.9,17.6,,,0.015,,
7,Clint Richardson,25,21,415,9.9,0.474,0.28800000000000003,8.1,10.5,9.3,12.8,1.5,0.7,,0.1,0.4,0.5,0.057999999999999996,,-0.4,0.0,-0.4,0.2,1982,PHI,0.03921568627450981,15.2,13.9,,,0.0,,
4,Derek Fisher,35,23,754,10.8,0.5710000000000001,0.306,1.4,7.5,4.5,12.7,2.0,0.1,,0.8,0.5,1.4,0.087,,-2.0,1.3,-0.7,0.2,2010,LAL,0.0392156862745098,14.8,14.8,,,0.41,,
6,Kurt Rambis,25,21,428,13.5,0.662,0.359,9.3,21.7,15.9,3.9,1.1,1.3,,0.6,0.6,1.2,0.133,,0.3,-0.2,0.2,0.2,1984,LAL,0.039215686274509796,17.1,12.4,,,0.0,,
8,Darren Daye,26,23,240,14.4,0.657,0.514,5.7,10.1,8.0,7.7,1.9,0.7,,0.4,0.1,0.5,0.102,,0.2,1.0,1.2,0.2,1987,BOS,0.039215686274509796,16.9,19.1,,,0.0,,
4,Goran DragiÄ‡,29,14,472,15.0,0.514,0.209,2.9,13.8,8.6,20.5,0.7,0.5,,0.4,0.6,1.0,0.099,,0.0,-0.8,-0.7,0.1,2016,MIA,0.038461538461538464,12.1,25.8,,,0.223,,
5,Bill Cartwright,35,19,444,11.5,0.522,0.364,7.7,15.6,11.7,9.2,1.3,0.5,,0.6,0.4,1.0,0.113,,-0.9,0.6,-0.3,0.2,1993,CHI,0.038461538461538464,10.2,13.2,,,0.0,,
2,Joe Johnson,34,14,492,11.6,0.504,0.152,1.8,13.5,7.9,11.6,0.9,0.5,,0.3,0.6,0.9,0.09,,-1.1,-0.2,-1.3,0.1,2016,MIA,0.038461538461538464,9.6,18.1,,,0.29100000000000004,,
2,Mo Williams,27,11,411,12.1,0.537,0.36200000000000004,0.9,8.8,5.0,23.9,0.8,0.3,,0.4,0.3,0.7,0.08,,0.4,-1.4,-1.0,0.1,2010,CLE,0.038461538461538464,13.5,19.3,,,0.409,,
6,Justise Winslow,19,13,330,10.1,0.516,0.405,6.4,15.7,11.3,3.7,1.3,0.9,,0.2,0.5,0.7,0.10099999999999999,,-2.2,0.8,-1.4,0.1,2016,MIA,0.038461538461538464,12.1,14.3,,,0.243,,
8,Josh McRoberts,28,10,134,13.7,0.519,0.17600000000000002,6.5,15.9,11.5,10.6,2.0,2.9,,0.2,0.3,0.4,0.153,,-1.6,3.0,1.4,0.1,2016,MIA,0.038461538461538464,9.8,14.4,,,0.20600000000000002,,
6,Anderson VarejÃ£o,27,11,255,11.6,0.511,0.6459999999999999,10.6,22.4,16.7,4.2,2.2,2.5,,0.1,0.4,0.6,0.105,,-2.3,1.2,-1.1,0.1,2010,CLE,0.038461538461538464,16.3,13.4,,,0.021,,
7,Shaquille O'Neal,37,11,243,16.2,0.5589999999999999,0.505,10.6,19.2,15.0,11.7,0.4,3.8,,0.1,0.3,0.4,0.08199999999999999,,-1.3,0.4,-0.9,0.1,2010,CLE,0.038461538461538464,17.4,26.4,,,0.0,,
5,Josh Richardson,22,14,387,8.8,0.489,0.157,3.2,11.6,7.6,8.5,0.8,2.6,,0.1,0.6,0.7,0.085,,-1.6,0.9,-0.8,0.1,2016,MIA,0.038461538461538464,11.2,13.2,,,0.517,,
11,Jonas Jerebko,29,12,128,15.1,0.623,0.258,6.2,20.8,13.3,13.8,2.0,2.0,,0.2,0.1,0.3,0.127,,0.0,2.1,2.1,0.1,2017,BOS,0.038461538461538464,14.8,14.4,,,0.484,,
9,Gerald Green,31,13,192,13.3,0.638,0.125,1.2,11.4,6.1,7.6,0.8,0.4,,0.3,0.0,0.3,0.076,,1.3,-1.2,0.1,0.1,2017,BOS,0.038461538461538464,8.4,19.6,,,0.625,,
4,Joel Anthony,28,21,575,7.6,0.46299999999999997,0.633,7.6,12.7,10.2,2.7,0.8,5.5,,0.2,0.8,0.9,0.078,,-2.5,1.9,-0.6,0.2,2011,MIA,0.03846153846153846,17.2,6.4,,,0.0,,
8,James Jones,30,12,272,11.5,0.688,0.255,1.4,11.7,6.7,1.3,1.2,0.6,,0.6,0.3,0.9,0.151,,0.6,0.9,1.5,0.2,2011,MIA,0.03846153846153846,6.6,10.9,,,0.725,,
6,Derek Fisher,37,20,446,10.4,0.512,0.076,0.5,7.9,4.3,8.4,2.0,0.4,,0.5,0.1,0.6,0.06,,-1.4,1.0,-0.4,0.2,2012,OKC,0.03773584905660377,4.7,13.5,,,0.40700000000000003,,
8,Nick Collison,31,20,332,12.5,0.638,0.13699999999999998,11.0,13.1,12.1,8.5,1.9,1.2,,0.7,0.1,0.8,0.11900000000000001,,-0.4,0.9,0.5,0.2,2012,OKC,0.03773584905660377,18.2,9.3,,,0.0,,
7,Brian Shaw,34,16,290,10.4,0.461,0.125,3.8,16.4,10.3,21.2,1.8,0.3,,0.2,0.5,0.7,0.111,,-1.0,1.2,0.1,0.2,2001,LAL,0.03773584905660377,17.4,14.0,,,0.40299999999999997,,
5,Horace Grant,35,16,423,10.9,0.44,0.313,10.5,14.0,12.3,6.4,1.8,2.2,,0.3,0.8,1.0,0.11599999999999999,,-0.8,0.3,-0.5,0.2,2001,LAL,0.03773584905660377,12.1,13.0,,,0.0,,
6,James Ennis,28,11,232,11.3,0.574,0.297,7.9,11.5,9.8,7.5,0.8,1.2,,0.3,0.2,0.5,0.105,,-0.7,0.5,-0.2,0.1,2019,PHI,0.03703703703703704,12.1,15.0,,,0.5,,
8,Boban MarjanoviÄ‡,30,11,105,21.7,0.662,0.475,14.1,22.5,18.6,17.7,0.9,2.6,,0.2,0.2,0.4,0.17300000000000001,,0.2,0.6,0.8,0.1,2019,PHI,0.03703703703703704,22.5,25.1,,,0.075,,
8,Brian Shaw,35,19,238,10.9,0.425,0.063,4.3,11.6,8.1,19.3,1.1,1.8,,0.1,0.2,0.4,0.073,,0.4,0.9,1.3,0.2,2002,LAL,0.037037037037037035,11.0,13.8,,,0.508,,
3,Bruce Bowen,32,10,298,6.5,0.43700000000000006,0.20600000000000002,2.3,9.6,5.8,5.4,0.7,0.8,,0.1,0.1,0.3,0.043,,-2.5,1.2,-1.3,0.1,2004,SAS,0.037037037037037035,5.5,11.5,,,0.46,,
7,Vlade Divac,35,12,235,14.3,0.48700000000000004,0.324,10.3,16.0,13.2,15.7,0.9,1.5,,0.3,0.1,0.4,0.091,,-0.3,-0.2,-0.5,0.1,2004,SAC,0.037037037037037035,14.7,18.1,,,0.0,,
8,Derrick McKey,32,13,245,10.1,0.457,0.65,8.8,12.3,10.6,12.6,2.7,1.2,,0.2,0.3,0.4,0.086,,-1.9,1.7,-0.2,0.1,1999,IND,0.037037037037037035,17.6,12.1,,,0.1,,
7,Peja StojakoviÄ‡,33,19,350,12.0,0.54,0.075,1.1,10.0,5.6,3.5,1.9,0.5,,0.3,0.3,0.5,0.073,,0.7,0.0,0.7,0.2,2011,DAL,0.037037037037037035,6.8,18.5,,,0.642,,
6,J.J. Barea,26,21,390,16.8,0.5,0.198,2.6,9.6,6.1,34.3,0.9,0.0,,0.6,0.2,0.8,0.1,,1.4,-1.1,0.3,0.2,2011,DAL,0.037037037037037035,11.0,26.3,,,0.29100000000000004,,
10,Andrew Bogut,34,19,179,17.3,0.6629999999999999,0.135,15.2,31.9,23.8,16.4,1.4,3.3,,0.5,0.2,0.7,0.18600000000000003,,-1.0,2.8,1.8,0.2,2019,GSW,0.037037037037037035,20.3,11.9,,,0.0,,
10,Chris Morris,31,20,175,11.8,0.504,0.3,3.5,18.2,11.1,4.9,2.5,1.5,,0.0,0.3,0.3,0.079,,-0.3,1.7,1.4,0.2,1997,UTA,0.03636363636363637,9.6,17.1,,,0.5,,
9,Cliff Levingston,30,17,192,13.7,0.516,0.146,15.1,12.1,13.5,4.9,2.8,2.7,,0.3,0.4,0.7,0.179,,0.1,1.5,1.6,0.2,1991,CHI,0.03636363636363637,4.4,11.1,,,0.0,,
7,Shandon Anderson,23,18,296,11.3,0.53,0.424,8.4,11.2,9.8,7.3,2.1,0.3,,0.2,0.3,0.5,0.084,,0.0,0.7,0.7,0.2,1997,UTA,0.03636363636363637,14.2,14.7,,,0.182,,
9,James Edwards,32,22,308,14.3,0.5429999999999999,0.373,8.7,16.9,12.9,5.9,0.3,2.1,,0.5,0.6,1.0,0.16,,-0.8,1.4,0.6,0.2,1988,DET,0.03636363636363637,7.2,20.0,,,0.009000000000000001,,
3,Buck Williams,31,21,758,11.0,0.591,0.7,9.9,18.9,14.4,4.0,1.8,1.5,,0.4,1.0,1.5,0.092,,-1.0,0.2,-0.8,0.2,1992,POR,0.03636363636363637,20.9,12.2,,,0.0,,
5,Andre Iguodala,33,16,419,10.5,0.511,0.257,2.5,13.5,8.4,15.5,1.6,1.4,,0.2,0.6,0.9,0.099,,-1.2,1.3,0.1,0.2,2017,GSW,0.03636363636363636,12.5,13.2,,,0.41600000000000004,,
11,JaVale McGee,29,16,149,26.9,0.743,0.321,17.1,17.6,17.4,4.3,0.6,8.2,,0.6,0.3,0.9,0.295,,2.3,1.7,4.0,0.2,2017,GSW,0.03636363636363636,11.1,20.7,,,0.0,,
10,Patrick McCaw,21,15,181,14.8,0.568,0.271,6.4,12.8,9.8,11.4,2.4,1.3,,0.4,0.3,0.7,0.18,,0.3,2.3,2.6,0.2,2017,GSW,0.03636363636363636,5.3,13.5,,,0.479,,
4,Jason Williams,30,23,686,10.9,0.522,0.243,0.5,7.1,4.0,21.4,1.2,0.0,,0.5,0.9,1.3,0.091,,0.0,-0.7,-0.7,0.2,2006,MIA,0.03636363636363636,15.0,16.7,,,0.514,,
5,Udonis Haslem,25,22,650,11.5,0.536,0.4,9.4,19.7,14.8,4.3,1.1,0.9,,0.4,1.1,1.5,0.11199999999999999,,-1.3,0.4,-0.9,0.2,2006,MIA,0.03636363636363636,14.9,15.1,,,0.006999999999999999,,
8,Chris Ford,33,12,138,12.5,0.521,0.16699999999999998,4.7,6.7,5.7,15.6,1.1,0.4,,0.3,0.2,0.5,0.157,,2.1,-0.1,2.0,0.1,1982,BOS,0.03571428571428572,6.2,14.2,,,0.16699999999999998,,
9,Norman Powell,22,18,206,11.4,0.462,0.114,2.2,14.2,7.9,5.1,3.4,0.9,,0.0,0.3,0.2,0.055,,-0.8,1.5,0.7,0.1,2016,TOR,0.03571428571428572,6.4,17.7,,,0.371,,
2,DeMar DeRozan,26,20,746,14.2,0.462,0.309,2.0,12.0,6.7,14.7,1.6,0.4,,-0.4,0.5,0.1,0.009000000000000001,,0.2,-1.5,-1.3,0.1,2016,TOR,0.03571428571428572,9.1,30.9,,,0.065,,
6,Ricky Pierce,26,13,322,12.2,0.542,0.39799999999999996,7.2,5.9,6.6,8.7,1.2,0.6,,0.4,0.1,0.5,0.08199999999999999,,0.4,-1.2,-0.9,0.1,1986,MIL,0.03571428571428572,10.1,19.0,,,0.018000000000000002,,
7,Terrence Ross,24,20,335,10.0,0.493,0.168,1.4,10.7,5.7,5.8,2.1,1.3,,-0.1,0.3,0.2,0.023,,-0.4,0.2,-0.2,0.1,2016,TOR,0.03571428571428572,11.1,19.9,,,0.5379999999999999,,
8,Pete Chilcutt,26,20,323,11.4,0.63,0.266,5.5,15.3,10.5,8.0,1.1,0.9,,0.5,0.2,0.7,0.10099999999999999,,-0.2,0.4,0.3,0.2,1995,HOU,0.03571428571428572,13.3,11.9,,,0.563,,
6,Ricky Pierce,27,12,317,15.0,0.557,0.47200000000000003,4.2,6.3,5.2,7.5,1.5,1.0,,0.4,0.1,0.5,0.073,,0.8,-1.0,-0.2,0.1,1987,MIL,0.03571428571428572,10.0,24.8,,,0.0,,
5,Gerald Henderson,26,12,310,10.3,0.461,0.376,4.2,4.3,4.2,21.6,2.2,0.4,,0.0,0.4,0.4,0.067,,0.2,-0.4,-0.2,0.1,1982,BOS,0.03571428571428572,18.7,17.5,,,0.022000000000000002,,
4,Wally Szczerbiak,30,13,374,9.2,0.51,0.22399999999999998,1.3,6.3,3.7,9.7,0.3,0.2,,0.3,0.3,0.7,0.085,,-0.6,-0.7,-1.3,0.1,2008,CLE,0.03571428571428572,6.8,18.8,,,0.496,,
9,Nate Robinson,25,17,128,17.1,0.503,0.23399999999999999,3.9,9.3,6.7,26.8,2.5,0.7,,0.1,0.2,0.3,0.124,,3.1,1.5,4.7,0.2,2010,BOS,0.03571428571428571,9.0,29.0,,,0.516,,
7,Rasheed Wallace,35,24,410,10.4,0.534,0.23199999999999998,1.5,19.1,10.6,3.8,1.3,3.0,,0.2,0.8,1.1,0.12300000000000001,,-2.4,2.3,-0.1,0.2,2010,BOS,0.03571428571428571,6.1,17.1,,,0.44,,
6,Jim Jackson,28,13,265,12.4,0.525,0.583,3.8,10.2,7.0,13.9,1.5,0.3,,0.2,0.1,0.4,0.071,,-1.3,0.1,-1.2,0.1,1999,POR,0.03571428571428571,16.6,20.4,,,0.25,,
6,Brian Scalabrine,30,12,246,7.3,0.5670000000000001,0.077,3.3,9.4,6.3,7.5,0.4,1.7,,0.3,0.2,0.4,0.085,,-1.7,0.8,-0.8,0.1,2009,BOS,0.03571428571428571,8.5,11.1,,,0.5579999999999999,,
5,Clint Capela,24,11,331,15.7,0.5489999999999999,0.42700000000000005,14.4,23.8,19.2,7.7,0.4,3.4,,0.5,0.4,0.9,0.129,,0.3,-1.0,-0.6,0.1,2019,HOU,0.03571428571428571,14.1,15.0,,,0.0,,
9,Mikki Moore,33,10,66,15.6,0.593,0.6,10.6,16.6,13.5,9.1,1.6,6.3,,0.2,0.1,0.3,0.195,,-0.5,2.9,2.3,0.1,2009,BOS,0.03571428571428571,7.3,9.6,,,0.0,,
9,Mason Plumlee,28,14,218,16.4,0.539,0.596,12.3,17.6,14.9,13.8,1.7,3.6,,0.4,0.2,0.7,0.145,,-1.2,1.7,0.5,0.1,2019,DEN,0.03571428571428571,11.9,13.7,,,0.021,,
8,Walt Williams,28,13,185,9.8,0.491,0.24100000000000002,3.4,7.3,5.4,11.9,2.2,1.3,,0.0,0.1,0.1,0.027999999999999997,,0.1,0.4,0.6,0.1,1999,POR,0.03571428571428571,14.6,20.2,,,0.552,,
6,Charles Smith,27,15,388,12.3,0.522,0.36200000000000004,8.4,10.2,9.3,8.5,1.2,2.5,,0.2,0.4,0.6,0.069,,-2.1,0.7,-1.4,0.1,1993,NYK,0.03571428571428571,15.3,21.9,,,0.0,,
6,Sasha VujaÄiÄ‡,23,21,456,10.7,0.557,0.254,2.1,9.3,5.9,5.5,1.4,0.7,,0.3,0.3,0.6,0.066,,0.4,-0.5,0.0,0.2,2008,LAL,0.03508771929824561,10.5,17.3,,,0.5720000000000001,,
